record_id,city,country,continent,population,dev_status,grid_type,year,transport_mode,modal_share_pct,avg_trip_km,daily_trips_per_person,emission_factor_co2_kg_per_pkm,emission_factor_nox_kg_per_pkm,emission_factor_pm10_kg_per_pkm,energy_intensity_MJ_per_pkm,co2_emissions_tonnes,nox_emissions_tonnes,pm10_emissions_tonnes,energy_consumption_TJ
3722,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2020,Motorcycle,7.943,8.34,3,0.102877,0.00067129,7.8977e-05,1.5106,611943.77,3993.0376,469.77928,8.9855
3723,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2020,ElectricCar,8.396,13.14,3,0.030206,1.23e-05,2.976e-06,0.31498,299226.29,121.8461,29.48081,3.1203
3724,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2020,ElectricBike,5.362,7.6,3,0.004748,1.78e-06,4.31e-07,0.0464,17373.13,6.5131,1.57705,0.1698
3725,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2020,Bus,14.924,9.84,3,0.081122,0.0011356,0.000117182,1.04932,1069629.18,14973.3845,1545.09611,13.8357
3726,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2020,Rail,11.483,14.93,3,0.024879,8.11e-06,1.607e-06,0.18081,382964.43,124.8379,24.73668,2.7832
3727,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2020,Bicycle,3.662,5.05,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3728,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2020,Walk,3.784,2.36,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3729,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2021,Car,44.81,12.72,3,0.184058,0.00040762,5.2035e-05,2.24423,9419788.91,20861.3283,2663.06662,114.856
3730,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2021,Motorcycle,7.218,8.1,3,0.105185,0.00068205,8.2017e-05,1.40277,552161.71,3580.3765,430.54283,7.3637
3731,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2021,ElectricCar,8.616,13.15,3,0.030426,1.081e-05,2.77e-06,0.32468,309548.65,109.979,28.18148,3.3032
3732,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2021,ElectricBike,5.36,6.45,3,0.004533,1.6e-06,4.17e-07,0.04819,14072.67,4.9672,1.29457,0.1496
3733,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2021,Bus,14.806,10.48,3,0.087013,0.0009616,9.9239e-05,1.00912,1212302.0,13397.4188,1382.63981,14.0595
3734,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2021,Rail,11.259,13.61,3,0.023243,7.42e-06,1.691e-06,0.1729,319792.36,102.0892,23.26588,2.3789
3735,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2021,Bicycle,4.092,5.2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3736,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2021,Walk,3.838,2.41,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3737,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2022,Car,43.216,11.37,2,0.183845,0.0004002,5.6085e-05,2.2768,5407505.47,11771.2404,1649.65022,66.9684
3738,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2022,Motorcycle,6.871,7.47,2,0.103171,0.0007238,8.2747e-05,1.48613,316985.55,2223.824,254.23427,4.566
3739,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2022,ElectricCar,9.746,13.44,2,0.031189,1.145e-05,2.954e-06,0.32654,244551.44,89.7789,23.16217,2.5604
3740,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2022,ElectricBike,5.823,7.13,2,0.004563,1.56e-06,4.54e-07,0.0427,11341.03,3.8773,1.12839,0.1061
3741,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2022,Bus,16.115,10.51,2,0.080226,0.00098919,0.000103259,1.04629,813340.56,10028.5238,1046.8518,10.6074
3742,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2022,Rail,11.187,13.75,2,0.02275,9.41e-06,1.498e-06,0.17883,209474.1,86.644,13.79306,1.6466
3743,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2022,Bicycle,3.651,4.97,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3744,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2022,Walk,3.391,2.4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3745,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2023,Car,46.543,12.31,2,0.168558,0.00040593,4.7695e-05,2.27414,5780932.55,13921.9376,1635.76679,77.9948
3746,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2023,Motorcycle,7.464,7.7,2,0.094785,0.00064833,7.5143e-05,1.45979,326108.0,2230.5808,258.52966,5.0224
3747,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2023,ElectricCar,8.737,13.49,2,0.028006,1.082e-05,2.791e-06,0.3213,197588.63,76.3375,19.69113,2.2668
3748,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2023,ElectricBike,6.179,6.69,2,0.004223,1.58e-06,4.52e-07,0.04515,10449.79,3.9097,1.11847,0.1117
3749,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2023,Bus,13.467,9.84,2,0.081821,0.00107681,9.7955e-05,1.04525,649035.02,8541.6629,777.01599,8.2913
3750,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2023,Rail,10.435,13.17,2,0.022001,7.98e-06,1.528e-06,0.16783,180996.03,65.6492,12.57043,1.3807
3751,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2023,Bicycle,3.716,5.13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3752,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2023,Walk,3.458,2.46,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3753,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2024,Car,44.035,11.8,2,0.176899,0.00037455,4.7001e-05,2.3187,5502295.28,11650.0641,1461.92675,72.1212
3754,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2024,Motorcycle,6.804,8.11,2,0.096919,0.00074289,7.1455e-05,1.5175,320122.19,2453.7559,236.01493,5.0123
3755,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2024,ElectricCar,9.98,13.13,2,0.028038,1.111e-05,2.435e-06,0.32968,219934.91,87.1488,19.10056,2.5861
3756,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2024,ElectricBike,7.008,6.84,2,0.004399,1.55e-06,4.4e-07,0.04544,12622.58,4.4476,1.26254,0.1304
3757,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2024,Bus,14.332,9.97,2,0.080009,0.00107232,8.6219e-05,0.9899,684357.77,9172.0997,737.47507,8.4671
3758,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2024,Rail,10.727,14.22,2,0.023132,7.52e-06,1.504e-06,0.18869,211209.56,68.6623,13.73246,1.7229
3759,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2024,Bicycle,3.516,4.9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3760,Kuala Lumpur,Malaysia,Asia,8200000,Emerging,Coal-heavy,2024,Walk,3.598,2.44,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3761,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2015,Car,29.474,11.59,3,0.196994,0.00041922,6.3417e-05,2.48703,1989554.35,4233.941,640.48432,25.1179
3762,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2015,Motorcycle,8.56,7.24,3,0.11169,0.00078941,8.856e-05,1.65662,204645.57,1446.4076,162.2653,3.0354
3763,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2015,ElectricCar,10.96,12.74,3,0.022058,9.09e-06,2.25e-06,0.25065,91061.85,37.5262,9.28866,1.0348
3764,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2015,ElectricBike,7.627,6.62,3,0.003351,1.27e-06,3.15e-07,0.03639,5002.41,1.8959,0.47024,0.0543
3765,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2015,Bus,10.273,10.18,3,0.092155,0.00122071,0.000126598,1.06672,284930.81,3774.2704,391.42391,3.2982
3766,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2015,Rail,26.956,13.06,3,0.018152,6.83e-06,1.254e-06,0.1297,188927.81,71.0873,13.05176,1.3499
3767,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2015,Bicycle,3.07,4.59,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3768,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2015,Walk,3.08,1.85,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3769,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2016,Car,29.369,11.93,2,0.189572,0.00044469,5.9254e-05,2.62349,1309159.72,3070.9717,409.20046,18.1175
3770,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2016,Motorcycle,8.215,7.72,2,0.107529,0.00075775,8.7354e-05,1.52552,134412.44,947.1959,109.19347,1.9069
3771,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2016,ElectricCar,12.06,12.21,2,0.023261,7.91e-06,2.174e-06,0.23501,67511.06,22.9574,6.30966,0.6821
3772,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2016,ElectricBike,9.861,6.14,2,0.003479,1.21e-06,3.65e-07,0.03333,4151.87,1.444,0.43559,0.0398
3773,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2016,Bus,9.275,10.23,2,0.092405,0.00119763,0.000108183,1.14286,172810.63,2239.7402,202.31776,2.1373
3774,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2016,Rail,25.775,14.46,2,0.017372,6.51e-06,1.19e-06,0.12844,127614.13,47.8222,8.7417,0.9435
3775,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2016,Bicycle,2.797,4.88,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3776,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2016,Walk,2.648,2.06,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3777,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2017,Car,28.884,12.3,4,0.192526,0.00046993,6.5469e-05,2.49352,2696328.39,6581.3739,916.89394,34.9218
3778,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2017,Motorcycle,7.197,7.12,4,0.108075,0.00081654,8.6411e-05,1.46872,218312.84,1649.4209,174.55129,2.9668
3779,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2017,ElectricCar,11.657,12.59,4,0.023032,9.02e-06,1.924e-06,0.23973,133243.86,52.1822,11.13065,1.3869
3780,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2017,ElectricBike,9.971,6.68,4,0.003478,1.2e-06,3.41e-07,0.03295,9131.45,3.1506,0.89529,0.0865
3781,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2017,Bus,9.327,9.76,4,0.092304,0.00121146,0.000111257,1.06492,331220.33,4347.1592,399.23059,3.8213
3782,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2017,Rail,27.471,13.2,4,0.019022,6.92e-06,1.263e-06,0.12772,271907.62,98.9171,18.0538,1.8257
3783,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2017,Bicycle,2.895,4.91,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3784,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2017,Walk,2.599,1.97,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3785,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2018,Car,27.339,11.95,4,0.178053,0.00042694,5.9606e-05,2.42321,2293068.45,5498.3777,767.64018,31.2075
3786,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2018,Motorcycle,7.623,7.82,4,0.108743,0.00072216,8.5346e-05,1.49474,255550.2,1697.1036,200.56636,3.5127
3787,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2018,ElectricCar,12.211,12.39,4,0.022757,7.98e-06,2.021e-06,0.22607,135718.54,47.5912,12.05287,1.3482
3788,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2018,ElectricBike,10.355,6.8,4,0.00329,1.18e-06,3.1e-07,0.03451,9132.03,3.2753,0.86046,0.0958
3789,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2018,Bus,10.343,9.0,4,0.085495,0.00117555,0.000119387,1.05887,313733.94,4313.8187,438.10461,3.8856
3790,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2018,Rail,26.547,13.44,4,0.017677,6.61e-06,1.375e-06,0.12392,248619.78,92.9669,19.33881,1.7429
3791,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2018,Bicycle,2.647,4.62,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3792,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2018,Walk,2.935,1.75,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3793,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2019,Car,28.664,11.54,3,0.181102,0.00042138,5.2e-05,2.30389,1771072.17,4120.8512,508.52974,22.5307
3794,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2019,Motorcycle,7.249,7.39,3,0.103206,0.00070566,7.3019e-05,1.45332,163464.12,1117.6684,115.65206,2.3019
3795,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2019,ElectricCar,12.687,12.25,3,0.02117,8.13e-06,2.13e-06,0.23319,97269.51,37.3548,9.78668,1.0714
3796,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2019,ElectricBike,11.16,6.92,3,0.003361,1.17e-06,2.82e-07,0.03264,7674.06,2.6714,0.64388,0.0745
3797,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2019,Bus,9.251,10.08,3,0.085194,0.00100353,0.00011001,1.07058,234871.08,2766.6288,303.28624,2.9515
3798,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2019,Rail,25.135,13.73,3,0.016595,6.14e-06,1.314e-06,0.13994,169319.66,62.6467,13.40681,1.4278
3799,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2019,Bicycle,2.814,4.53,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2019,Walk,3.04,2.09,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2020,Car,27.173,11.76,2,0.187639,0.00037276,5.0574e-05,2.36099,1181821.48,2347.7836,318.5342,14.8704
3802,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2020,Motorcycle,6.66,7.59,2,0.104988,0.0007417,8.1179e-05,1.49185,104607.21,739.0099,80.88457,1.4864
3803,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2020,ElectricCar,14.635,12.61,2,0.022183,8.23e-06,2.198e-06,0.21055,80689.31,29.9361,7.99509,0.7659
3804,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2020,ElectricBike,12.608,6.28,2,0.003269,1.18e-06,3.35e-07,0.03147,5101.77,1.8416,0.52282,0.0491
3805,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2020,Bus,8.757,9.85,2,0.08737,0.00116829,0.000101726,1.05392,148543.4,1986.2856,172.95097,1.7918
3806,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2020,Rail,24.539,13.9,2,0.016591,5.69e-06,1.326e-06,0.12751,111540.85,38.2537,8.91466,0.8572
3807,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2020,Bicycle,2.79,4.58,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3808,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2020,Walk,2.837,1.84,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3809,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2021,Car,24.291,12.26,2,0.175741,0.00039771,5.2248e-05,2.35154,1031583.19,2334.5204,306.69086,13.8033
3810,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2021,Motorcycle,6.595,7.54,2,0.097881,0.00070079,7.4881e-05,1.56168,95934.15,686.8513,73.39162,1.5306
3811,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2021,ElectricCar,14.202,12.78,2,0.020584,7.88e-06,1.889e-06,0.24864,73634.7,28.189,6.75748,0.8895
3812,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2021,ElectricBike,13.656,7.23,2,0.003128,1.2e-06,3.28e-07,0.03207,6087.12,2.3352,0.63829,0.0624
3813,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2021,Bus,9.974,9.39,2,0.085073,0.00095599,0.000118682,1.03556,157036.59,1764.6658,219.07558,1.9115
3814,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2021,Rail,26.156,14.27,2,0.01734,5.58e-06,1.134e-06,0.12124,127562.44,41.0495,8.34232,0.8919
3815,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2021,Bicycle,2.542,4.59,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3816,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2021,Walk,2.584,2.01,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3817,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2022,Car,26.078,11.61,2,0.171605,0.00038667,5.2297e-05,2.34879,1024040.3,2307.425,312.07853,14.0162
3818,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2022,Motorcycle,7.037,7.6,2,0.104856,0.00065357,8.4361e-05,1.58526,110528.47,688.9267,88.92474,1.671
3819,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2022,ElectricCar,15.61,12.08,2,0.020547,7.93e-06,1.871e-06,0.22375,76368.61,29.474,6.95409,0.8316
3820,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2022,ElectricBike,13.494,6.73,2,0.003253,1.11e-06,3.13e-07,0.03357,5822.84,1.9869,0.56027,0.0601
3821,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2022,Bus,8.586,9.75,2,0.078122,0.00108962,9.4841e-05,1.00156,128899.27,1797.8447,156.48519,1.6525
3822,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2022,Rail,24.273,12.37,2,0.017212,5.44e-06,1.184e-06,0.11509,101861.18,32.1941,7.00695,0.6811
3823,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2022,Bicycle,2.429,4.58,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3824,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2022,Walk,2.493,1.89,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2023,Car,23.126,10.95,4,0.163117,0.00040185,4.7437e-05,2.28226,1628286.27,4011.3957,473.53137,22.7823
3826,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2023,Motorcycle,6.372,7.09,4,0.096004,0.00069636,7.8157e-05,1.49352,170983.08,1240.2168,139.19758,2.66
3827,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2023,ElectricCar,16.58,13.24,4,0.020004,7.73e-06,1.831e-06,0.20851,173102.03,66.8906,15.84432,1.8043
3828,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2023,ElectricBike,15.83,6.34,4,0.003042,1.21e-06,2.67e-07,0.03158,12035.22,4.7872,1.05635,0.1249
3829,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2023,Bus,9.48,10.2,4,0.080166,0.00101891,0.000109086,0.98207,305583.47,3883.9664,415.82314,3.7435
3830,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2023,Rail,23.71,13.61,4,0.01739,6e-06,1.067e-06,0.13259,221207.94,76.3225,13.57268,1.6866
3831,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2023,Bicycle,2.495,4.62,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3832,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2023,Walk,2.406,2.13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3833,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2024,Car,24.595,11.48,2,0.159202,0.00035771,4.3711e-05,2.25855,885980.04,1990.7031,243.25746,12.5691
3834,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2024,Motorcycle,6.841,8.07,2,0.092196,0.0006644,8.3979e-05,1.53222,100317.19,722.9244,91.37639,1.6672
3835,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2024,ElectricCar,16.988,12.92,2,0.021976,7.71e-06,1.795e-06,0.21849,95066.7,33.3529,7.76505,0.9452
3836,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2024,ElectricBike,15.74,6.38,2,0.003015,1.1e-06,2.81e-07,0.03302,5967.51,2.1772,0.55618,0.0654
3837,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2024,Bus,7.918,9.34,2,0.077602,0.00093871,0.000101389,1.02025,113114.53,1368.2862,147.78703,1.4871
3838,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2024,Rail,22.876,14.39,2,0.015687,5.2e-06,1.037e-06,0.12158,101781.94,33.7392,6.72837,0.7888
3839,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2024,Bicycle,2.6,4.68,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3840,Taipei,Taiwan,Asia,2700000,Developed,Nuclear-mix,2024,Walk,2.443,1.86,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3841,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2015,Car,30.05,10.64,4,0.185474,0.00044516,6.0777e-05,2.61617,8398465.81,20157.3322,2752.04911,118.463
3842,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2015,Motorcycle,4.932,8.3,4,0.113732,0.00080778,8.8282e-05,1.55501,659322.8,4682.8313,511.78504,9.0146
3843,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2015,ElectricCar,7.856,13.01,4,0.021681,9.18e-06,2.286e-06,0.24391,313823.91,132.8769,33.08895,3.5305
3844,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2015,ElectricBike,5.422,7.1,4,0.003346,1.35e-06,3.26e-07,0.03565,18240.4,7.3594,1.77716,0.1943
3845,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2015,Bus,12.552,9.76,4,0.087695,0.00125828,0.000120657,1.02917,1521454.61,21830.3884,2093.32515,17.8555
3846,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2015,Rail,34.052,14.18,4,0.017115,6.95e-06,1.357e-06,0.12159,1170357.1,475.2546,92.79431,8.3146
3847,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2015,Bicycle,2.215,5.11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2015,Walk,2.921,2.56,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3849,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2016,Car,30.309,11.35,3,0.183757,0.00045578,5.6623e-05,2.28003,6714320.46,16653.8035,2068.95502,83.3103
3850,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2016,Motorcycle,5.04,8.36,3,0.113949,0.00075436,9.1792e-05,1.50387,510004.54,3376.3089,410.83587,6.7309
3851,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2016,ElectricCar,9.136,12.81,3,0.022815,8.63e-06,1.925e-06,0.22516,283616.43,107.2807,23.92994,2.799
3852,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2016,ElectricBike,6.981,7.26,3,0.003226,1.27e-06,3.49e-07,0.03429,17366.98,6.837,1.87882,0.1846
3853,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2016,Bus,11.301,10.97,3,0.092247,0.00122454,0.000109222,1.1312,1214651.84,16123.9907,1438.16822,14.8949
3854,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2016,Rail,32.362,14.38,3,0.017367,5.64e-06,1.232e-06,0.1248,858439.38,278.7815,60.89695,6.1688
3855,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2016,Bicycle,1.836,5.53,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2016,Walk,3.034,2.66,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3857,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2017,Car,28.317,12.5,2,0.18912,0.00043779,5.7778e-05,2.55072,4740071.74,10972.6946,1448.13803,63.9308
3858,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2017,Motorcycle,5.221,7.66,2,0.111086,0.0007882,9.5665e-05,1.53626,314574.24,2232.0311,270.90492,4.3504
3859,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2017,ElectricCar,8.959,13.94,2,0.020072,8.28e-06,1.977e-06,0.2234,177501.69,73.2221,17.4831,1.9756
3860,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2017,ElectricBike,7.52,7.11,2,0.003118,1.24e-06,3.44e-07,0.03367,11804.42,4.6945,1.30235,0.1275
3861,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2017,Bus,11.991,10.87,2,0.08643,0.00113846,0.000105974,1.03788,797714.93,10507.5383,978.09836,9.5792
3862,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2017,Rail,33.11,13.6,2,0.017047,6.07e-06,1.26e-06,0.11846,543547.34,193.5433,40.17538,3.7771
3863,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2017,Bicycle,2.051,5.58,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3864,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2017,Walk,2.832,2.58,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3865,Seoul,South Korea,Asia,9700000,Developed,Nuclear-mix,2018,Car,30.023,12.35,3,0.174125,0.00039486,6.2005e-05,2.45383,6857469.36,15550.5548,2441.9089,96.6378
